ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default"
All items are made-to-order. Because of the nature of these items, unless they arrive damaged or defective, I cant",,,taxable,,1,100,,0,0,,,,,1,,,,"Sản phẩm chất lượng cao",T-Shirt,,"https://i.etsystatic.com/43248537/r/il/da9701/5080539688/il_fullxfull.5080539688_og6s.jpg,https://i.etsystatic.com/43248537/r/il/6c0da5/5128757119/il_fullxfull.5128757119_r444.jpg,https://i.etsystatic.com/43248537/r/il/b601b1/5128745645/il_fullxfull.5128745645_dt2a.jpg,https://i.etsystatic.com/43248537/r/il/efbf73/5128746247/il_fullxfull.5128746247_bw2v.jpg,https://i.etsystatic.com/43248537/r/il/e7fcaa/5080513614/il_fullxfull.5080513614_qi5h.jpg,https://i.etsystatic.com/43248537/r/il/e09a85/5080513680/il_fullxfull.5080513680_pc9r.jpg,https://i.etsystatic.com/43248537/r/il/009629/4999138715/il_fullxfull.4999138715_ruhl.jpg,https://i.etsystatic.com/43248537/r/il/960541/4950869764/il_fullxfull.4950869764_fm5c.jpg",,,,,,,,,,Size,"S, M, L, XL, 2XL,3XL",0,1,"Adult Unisex Shirt / S",Gender,"Men, Women",0,1,Men
,variation,,"August Birthday Shirt, August is My Birthday Shirt, August Girl Gift, Women Born in August, August Birthday T-Shirt, Born in August Shirt,",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703405,,,,,,,Size,S,,1,,Gender,Men,,1,
,variation,,"August Birthday Shirt, August is My Birthday Shirt, August Girl Gift, Women Born in August, August Birthday T-Shirt, Born in August Shirt,",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703405,,,,,,,Size," M",,1,,Gender,Men,,1,
,variation,,"August Birthday Shirt, August is My Birthday Shirt, August Girl Gift, Women Born in August, August Birthday T-Shirt, Born in August Shirt,",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703405,,,,,,,Size," L",,1,,Gender,Men,,1,
,variation,,"August Birthday Shirt, August is My Birthday Shirt, August Girl Gift, Women Born in August, August Birthday T-Shirt, Born in August Shirt,",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703405,,,,,,,Size," XL",,1,,Gender,Men,,1,
,variation,,"August Birthday Shirt, August is My Birthday Shirt, August Girl Gift, Women Born in August, August Birthday T-Shirt, Born in August Shirt,",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703405,,,,,,,Size," 2XL",,1,,Gender,Men,,1,
,variation,,"August Birthday Shirt, August is My Birthday Shirt, August Girl Gift, Women Born in August, August Birthday T-Shirt, Born in August Shirt,",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703405,,,,,,,Size,3XL,,1,,Gender,Men,,1,
,variation,,"August Birthday Shirt, August is My Birthday Shirt, August Girl Gift, Women Born in August, August Birthday T-Shirt, Born in August Shirt,",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703405,,,,,,,Size,S,,1,,Gender," Women",,1,
,variation,,"August Birthday Shirt, August is My Birthday Shirt, August Girl Gift, Women Born in August, August Birthday T-Shirt, Born in August Shirt,",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703405,,,,,,,Size," M",,1,,Gender," Women",,1,
,variation,,"August Birthday Shirt, August is My Birthday Shirt, August Girl Gift, Women Born in August, August Birthday T-Shirt, Born in August Shirt,",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703405,,,,,,,Size," L",,1,,Gender," Women",,1,
,variation,,"August Birthday Shirt, August is My Birthday Shirt, August Girl Gift, Women Born in August, August Birthday T-Shirt, Born in August Shirt,",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703405,,,,,,,Size," XL",,1,,Gender," Women",,1,
,variation,,"August Birthday Shirt, August is My Birthday Shirt, August Girl Gift, Women Born in August, August Birthday T-Shirt, Born in August Shirt,",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703405,,,,,,,Size," 2XL",,1,,Gender," Women",,1,
,variation,,"August Birthday Shirt, August is My Birthday Shirt, August Girl Gift, Women Born in August, August Birthday T-Shirt, Born in August Shirt,",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703405,,,,,,,Size,3XL,,1,,Gender," Women",,1,
,variable,886703415,"Wild Flowers Shirt, Wildflower Tshirt, Floral Shirt, Botanical Shirt, Flower Shirt, Nature Lover Shirt,Ladies Shirts, Womens Tees,Flover Tee",1,0,visible,,"
    If you want both-sided printing, please add the product in this link to your cart as much as the T-shirt quantity.
https://www.etsy.com/listing/911568734/both-side-printFore bulk orders (10 pieces or more),Please contact with us and we can provide you more discounts.
Please be aware of that we can not make changes on the design. Thank you for your understanding.

This customized gift can be used by all the members of family, it will be the best wanderlust, travel apparel unisex personalized shirt ever!

👉 Product Details:The T-Shirts, Hoodies, Youth, Toddler and Baby Suits are unisex.👈


👉Reading the Sizing Chart: Please note that the sizing chart includes the measurements of one side of the shirt, not the circumference. 👈

👉Please review all the sizing charts that were added in the product pictures.

👉How Do I Order👈
1️⃣ Please review all the information provided before placing an order
2️⃣ Select the shirt type and size using the drop down menu.
3️⃣ Select the color of the shirt using the following drop down menu.
4️⃣ Please add the vinyl color (white or black) in the optional message section of the order.
5️⃣ Need more Items? Add the current item in the cart. And If you like to add more items to your order please press the back button and repeat steps 1-4 again.
6️⃣ Once all your desired items are in your cart you may complete your order by entering your payment method, desired shipping address and click submit.


We are working with 3 different shirt brands. If you want specific one please send message to us. Otherwise available brand will be shipped.

👉When Can I Expect My Order 👈
Processing Time: 2-5 days
During holidays please expect delays as the amount of orders are slightly higher than usual, although we will do our best to get your order to you as soon as possible.

👉Shipping Time👈
First Class shipping will take 1-5 business days
Priority shipping which includes tracking will take 2-3 business days.

👉Care Instructions 👈
Wash items inside out in cold water, do not bleach, do not dry clean, do not iron directly on the design.

👉Returns👈
All items are made-to-order. Because of the nature of these items, unless they arrive damaged or defective, I cant",,,taxable,,1,100,,0,0,,,,,1,,,,"Sản phẩm chất lượng cao",T-Shirt,,"https://i.etsystatic.com/28902272/r/il/443060/3832980984/il_fullxfull.3832980984_9jtt.jpg,https://i.etsystatic.com/28902272/r/il/fa38f2/3880484491/il_fullxfull.3880484491_prse.jpg,https://i.etsystatic.com/28902272/r/il/cc4f8e/3832977080/il_fullxfull.3832977080_syjc.jpg,https://i.etsystatic.com/28902272/r/il/d54a7c/3988126658/il_fullxfull.3988126658_jgnl.jpg,https://i.etsystatic.com/28902272/r/il/f952a9/3880484723/il_fullxfull.3880484723_jsly.jpg,https://i.etsystatic.com/28902272/r/il/2c7ec4/3832977280/il_fullxfull.3832977280_1wex.jpg,https://i.etsystatic.com/28902272/r/il/a76987/3880485053/il_fullxfull.3880485053_lck3.jpg,https://i.etsystatic.com/28902272/r/il/51f92c/3294685380/il_fullxfull.3294685380_a9rb.jpg",,,,,,,,,,Size,"S, M, L, XL, 2XL,3XL",0,1,"Adult Unisex Shirt / S",Gender,"Men, Women",0,1,Men
,variation,,"Wild Flowers Shirt, Wildflower Tshirt, Floral Shirt, Botanical Shirt, Flower Shirt, Nature Lover Shirt,Ladies Shirts, Womens Tees,Flover Tee",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703415,,,,,,,Size,S,,1,,Gender,Men,,1,
,variation,,"Wild Flowers Shirt, Wildflower Tshirt, Floral Shirt, Botanical Shirt, Flower Shirt, Nature Lover Shirt,Ladies Shirts, Womens Tees,Flover Tee",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703415,,,,,,,Size," M",,1,,Gender,Men,,1,
,variation,,"Wild Flowers Shirt, Wildflower Tshirt, Floral Shirt, Botanical Shirt, Flower Shirt, Nature Lover Shirt,Ladies Shirts, Womens Tees,Flover Tee",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703415,,,,,,,Size," L",,1,,Gender,Men,,1,
,variation,,"Wild Flowers Shirt, Wildflower Tshirt, Floral Shirt, Botanical Shirt, Flower Shirt, Nature Lover Shirt,Ladies Shirts, Womens Tees,Flover Tee",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703415,,,,,,,Size," XL",,1,,Gender,Men,,1,
,variation,,"Wild Flowers Shirt, Wildflower Tshirt, Floral Shirt, Botanical Shirt, Flower Shirt, Nature Lover Shirt,Ladies Shirts, Womens Tees,Flover Tee",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703415,,,,,,,Size," 2XL",,1,,Gender,Men,,1,
,variation,,"Wild Flowers Shirt, Wildflower Tshirt, Floral Shirt, Botanical Shirt, Flower Shirt, Nature Lover Shirt,Ladies Shirts, Womens Tees,Flover Tee",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703415,,,,,,,Size,3XL,,1,,Gender,Men,,1,
,variation,,"Wild Flowers Shirt, Wildflower Tshirt, Floral Shirt, Botanical Shirt, Flower Shirt, Nature Lover Shirt,Ladies Shirts, Womens Tees,Flover Tee",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703415,,,,,,,Size,S,,1,,Gender," Women",,1,
,variation,,"Wild Flowers Shirt, Wildflower Tshirt, Floral Shirt, Botanical Shirt, Flower Shirt, Nature Lover Shirt,Ladies Shirts, Womens Tees,Flover Tee",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703415,,,,,,,Size," M",,1,,Gender," Women",,1,
,variation,,"Wild Flowers Shirt, Wildflower Tshirt, Floral Shirt, Botanical Shirt, Flower Shirt, Nature Lover Shirt,Ladies Shirts, Womens Tees,Flover Tee",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703415,,,,,,,Size," L",,1,,Gender," Women",,1,
,variation,,"Wild Flowers Shirt, Wildflower Tshirt, Floral Shirt, Botanical Shirt, Flower Shirt, Nature Lover Shirt,Ladies Shirts, Womens Tees,Flover Tee",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703415,,,,,,,Size," XL",,1,,Gender," Women",,1,
,variation,,"Wild Flowers Shirt, Wildflower Tshirt, Floral Shirt, Botanical Shirt, Flower Shirt, Nature Lover Shirt,Ladies Shirts, Womens Tees,Flover Tee",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703415,,,,,,,Size," 2XL",,1,,Gender," Women",,1,
,variation,,"Wild Flowers Shirt, Wildflower Tshirt, Floral Shirt, Botanical Shirt, Flower Shirt, Nature Lover Shirt,Ladies Shirts, Womens Tees,Flover Tee",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703415,,,,,,,Size,3XL,,1,,Gender," Women",,1,
,variable,886703425,"Funny T Shirts Cool T Shirt Bigfoot Shirts Hilarious Loch Ness Monster Really Vintage Graphic Retro Novelty Humorous Tee For Men Women",1,0,visible,,"
    If you want both-sided printing, please add the product in this link to your cart as much as the T-shirt quantity.
https://www.etsy.com/listing/911568734/both-side-printFore bulk orders (10 pieces or more),Please contact with us and we can provide you more discounts.
Please be aware of that we can not make changes on the design. Thank you for your understanding.

This customized gift can be used by all the members of family, it will be the best wanderlust, travel apparel unisex personalized shirt ever!

👉 Product Details:The T-Shirts, Hoodies, Youth, Toddler and Baby Suits are unisex.👈


👉Reading the Sizing Chart: Please note that the sizing chart includes the measurements of one side of the shirt, not the circumference. 👈

👉Please review all the sizing charts that were added in the product pictures.

👉How Do I Order👈
1️⃣ Please review all the information provided before placing an order
2️⃣ Select the shirt type and size using the drop down menu.
3️⃣ Select the color of the shirt using the following drop down menu.
4️⃣ Please add the vinyl color (white or black) in the optional message section of the order.
5️⃣ Need more Items? Add the current item in the cart. And If you like to add more items to your order please press the back button and repeat steps 1-4 again.
6️⃣ Once all your desired items are in your cart you may complete your order by entering your payment method, desired shipping address and click submit.


We are working with 3 different shirt brands. If you want specific one please send message to us. Otherwise available brand will be shipped.

👉When Can I Expect My Order 👈
Processing Time: 2-5 days
During holidays please expect delays as the amount of orders are slightly higher than usual, although we will do our best to get your order to you as soon as possible.

👉Shipping Time👈
First Class shipping will take 1-5 business days
Priority shipping which includes tracking will take 2-3 business days.

👉Care Instructions 👈
Wash items inside out in cold water, do not bleach, do not dry clean, do not iron directly on the design.

👉Returns👈
All items are made-to-order. Because of the nature of these items, unless they arrive damaged or defective, I cant",,,taxable,,1,100,,0,0,,,,,1,,,,"Sản phẩm chất lượng cao",T-Shirt,,"https://i.etsystatic.com/7322315/r/il/a27519/2081866898/il_fullxfull.2081866898_77rp.jpg,https://i.etsystatic.com/7322315/r/il/8d1cb3/1840161435/il_fullxfull.1840161435_2ks4.jpg,https://i.etsystatic.com/7322315/r/il/0af583/3067175750/il_fullxfull.3067175750_cqqc.jpg,https://i.etsystatic.com/7322315/r/il/191a87/2093632886/il_fullxfull.2093632886_6vpl.jpg,https://i.etsystatic.com/7322315/r/il/23db3b/3067175702/il_fullxfull.3067175702_dft9.jpg,https://i.etsystatic.com/7322315/r/il/5a9140/1792698012/il_fullxfull.1792698012_h7dq.jpg,https://i.etsystatic.com/7322315/r/il/7a233c/1792698272/il_fullxfull.1792698272_nhz0.jpg,",,,,,,,,,,Size,"S, M, L, XL, 2XL,3XL",0,1,"Adult Unisex Shirt / S",Gender,"Men, Women",0,1,Men
,variation,,"Funny T Shirts Cool T Shirt Bigfoot Shirts Hilarious Loch Ness Monster Really Vintage Graphic Retro Novelty Humorous Tee For Men Women",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703425,,,,,,,Size,S,,1,,Gender,Men,,1,
,variation,,"Funny T Shirts Cool T Shirt Bigfoot Shirts Hilarious Loch Ness Monster Really Vintage Graphic Retro Novelty Humorous Tee For Men Women",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703425,,,,,,,Size," M",,1,,Gender,Men,,1,
,variation,,"Funny T Shirts Cool T Shirt Bigfoot Shirts Hilarious Loch Ness Monster Really Vintage Graphic Retro Novelty Humorous Tee For Men Women",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703425,,,,,,,Size," L",,1,,Gender,Men,,1,
,variation,,"Funny T Shirts Cool T Shirt Bigfoot Shirts Hilarious Loch Ness Monster Really Vintage Graphic Retro Novelty Humorous Tee For Men Women",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703425,,,,,,,Size," XL",,1,,Gender,Men,,1,
,variation,,"Funny T Shirts Cool T Shirt Bigfoot Shirts Hilarious Loch Ness Monster Really Vintage Graphic Retro Novelty Humorous Tee For Men Women",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703425,,,,,,,Size," 2XL",,1,,Gender,Men,,1,
,variation,,"Funny T Shirts Cool T Shirt Bigfoot Shirts Hilarious Loch Ness Monster Really Vintage Graphic Retro Novelty Humorous Tee For Men Women",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703425,,,,,,,Size,3XL,,1,,Gender,Men,,1,
,variation,,"Funny T Shirts Cool T Shirt Bigfoot Shirts Hilarious Loch Ness Monster Really Vintage Graphic Retro Novelty Humorous Tee For Men Women",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703425,,,,,,,Size,S,,1,,Gender," Women",,1,
,variation,,"Funny T Shirts Cool T Shirt Bigfoot Shirts Hilarious Loch Ness Monster Really Vintage Graphic Retro Novelty Humorous Tee For Men Women",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703425,,,,,,,Size," M",,1,,Gender," Women",,1,
,variation,,"Funny T Shirts Cool T Shirt Bigfoot Shirts Hilarious Loch Ness Monster Really Vintage Graphic Retro Novelty Humorous Tee For Men Women",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703425,,,,,,,Size," L",,1,,Gender," Women",,1,
,variation,,"Funny T Shirts Cool T Shirt Bigfoot Shirts Hilarious Loch Ness Monster Really Vintage Graphic Retro Novelty Humorous Tee For Men Women",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703425,,,,,,,Size," XL",,1,,Gender," Women",,1,
,variation,,"Funny T Shirts Cool T Shirt Bigfoot Shirts Hilarious Loch Ness Monster Really Vintage Graphic Retro Novelty Humorous Tee For Men Women",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703425,,,,,,,Size," 2XL",,1,,Gender," Women",,1,
,variation,,"Funny T Shirts Cool T Shirt Bigfoot Shirts Hilarious Loch Ness Monster Really Vintage Graphic Retro Novelty Humorous Tee For Men Women",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,100,"Sản phẩm chất lượng cao",,,,,,886703425,,,,,,,Size,3XL,,1,,Gender," Women",,1,
